"","text","favoriteCount","created","truncated","id","statusSource","screenName","retweetCount","isRetweet"
"263","""It is cruel and terrible that her life was cut short by a violent act of political intolerance"" —Hillary on Jo Cox: https://t.co/FUShBg11it",5225,2016-06-16 23:19:10,FALSE,"743583729138995200","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",2317,FALSE
"264","RT @Ann_OLeary: 6 babies born w/birth defects from Zika &amp; hundreds more pregnant women w/Zika in US, Congress STILL failing to act. https:/…",0,2016-06-16 23:47:09,FALSE,"743590770586820608","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",870,TRUE
"265","RT @HFA: ""It's in the quiet moments you see why she does this."" Our latest ad:
https://t.co/4b5ix7RJg7",0,2016-06-17 00:55:37,FALSE,"743607998254354432","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",1372,TRUE
"266","Hi. https://t.co/11Fyyf5IQm",81071,2016-06-17 02:11:58,FALSE,"743627214923632644","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",35908,FALSE
"267","Hard to believe it's only been a year since Trump announced his candidacy for president. https://t.co/fYf3Kep3Qe",9524,2016-06-17 02:53:46,FALSE,"743637734904958978","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",5468,FALSE
"268","Helpful. https://t.co/zB9dY1Of3P",6565,2016-06-17 12:39:27,FALSE,"743785125918420992","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HillaryClinton",1554,FALSE
"269","Trump has made a big show of supposedly supporting veterans. In reality, he's done the exact opposite. https://t.co/LipYR4dYxI",3537,2016-06-17 13:57:36,FALSE,"743804793420910592","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",1798,FALSE
"270","Donald Trump says he's ""the real friend"" of the LGBT community.

Yeah, no.
https://t.co/TWwZKC5ARS",9326,2016-06-17 16:29:14,FALSE,"743842950912737281","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HillaryClinton",4805,FALSE
"271","You don't have to be LGBT to stand with the LGBT community. We all have a stake in equality. Thank you, Michael. https://t.co/EfEMVugWCp",7552,2016-06-17 18:15:12,FALSE,"743869620159909888","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",2691,FALSE
"272","One year ago we lost 9 lives in Charleston. 49 in Orlando on Sunday. 26 in Newtown. Too many others. This has to stop. We need to change. -H",12207,2016-06-17 18:38:54,FALSE,"743875582333751296","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",4145,FALSE
"273","We can't stop fighting until every LGBT American can live life freely, openly, and without fear. https://t.co/9XaF4l4n21",5762,2016-06-17 20:06:25,FALSE,"743897609186742272","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",2161,FALSE
"274","In the spirit of the #Charleston9, let’s bridge our divides, fight for change, and remember that love never fails. https://t.co/VL9HAhzoTY",3543,2016-06-17 21:09:57,FALSE,"743913597332500480","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",1462,FALSE
"275","Gun violence and hate aren't isolated—homophobia in Orlando, racism in Charleston. We need to fight them together. https://t.co/HcBJzknBz7",12068,2016-06-18 00:13:43,FALSE,"743959844315602945","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HillaryClinton",4651,FALSE
"276","On June 18, 1983, Sally Ride became the first American woman and first LGBT astronaut to go to space. https://t.co/tT08U2WiiW",15534,2016-06-18 13:41:16,FALSE,"744163071074140161","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HillaryClinton",6017,FALSE
"277","If your business or organization is hiring and needs someone to get the job done, hire a veteran.
https://t.co/sKlNiCFtMM",5241,2016-06-18 15:42:24,FALSE,"744193553375498241","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HillaryClinton",1840,FALSE
"278","RT @ChelseaClinton: Marc and I are overwhelmed with gratitude and love as we celebrate the birth of our son, Aidan Clinton Mezvinsky.",0,2016-06-18 17:02:24,FALSE,"744213686814973952","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HillaryClinton",3934,TRUE
"279","“I’m supporting Hillary Clinton because she’s a fighter, a fighter with guts.” —@SenWarren to the @BostonGlobe https://t.co/6MANlMY3oV",4866,2016-06-18 17:33:50,FALSE,"744221595783303172","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HillaryClinton",1714,FALSE
"280","RT @barb_kinney: I've witnessed a lot of special moments as @HillaryClinton's photographer, but June 7 was something special. https://t.co/…",0,2016-06-18 20:13:48,FALSE,"744261856617914368","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",985,TRUE
"281","Donald Trump launched his campaign one year ago this week. And what a year it’s been. https://t.co/ag02ZD9QOP",2587,2016-06-18 20:57:24,FALSE,"744272825406586881","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",1033,FALSE
"282","RT @HFA: ""We've got a candidate in Hillary Clinton who is a fighter. We got one tough cookie."" —@SenWarren
https://t.co/vU6PbTlsY4",0,2016-06-19 00:05:13,FALSE,"744320093530787843","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",2463,TRUE
"283","RT @rosenbergerlm: .@Pontifex is right: Climate change hurts the vulnerable most of all. Let's care for our common home. https://t.co/aNn1T…",0,2016-06-19 00:55:25,FALSE,"744332725230968832","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HillaryClinton",384,TRUE
"284","Happy Father's Day, @BillClinton! https://t.co/3C2RFFuIAr",17815,2016-06-19 14:09:59,FALSE,"744532685998161920","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HillaryClinton",3132,FALSE
"285","They may be too young to vote, but these supporters are making their voices heard. https://t.co/LHYz7Jknhg",4105,2016-06-19 16:11:53,FALSE,"744563361350844416","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HillaryClinton",1112,FALSE
"286","RT @HFA: Hillary remembers her dad on Father's Day.
https://t.co/0XQPI7FCJw",0,2016-06-19 18:34:38,FALSE,"744599286193790976","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HillaryClinton",871,TRUE
"287","Imagine if this was our president. https://t.co/DCZLKQAfqx",2753,2016-06-19 20:20:27,FALSE,"744625915792064512","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",1197,FALSE
"288","What a joy being with our new grandson, Aidan. So grateful. -H https://t.co/0687tOERez",34033,2016-06-19 20:36:37,FALSE,"744629982757064705","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",5440,FALSE
"289","RT @billclinton: Aidan has made two dads very happy this Father's Day. Hillary and I are thrilled for Marc and Chelsea! https://t.co/vPuwDA…",0,2016-06-19 21:08:15,FALSE,"744637946570149888","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",4530,TRUE
"290","RT @ChelseaClinton: At 7:41 AM Saturday, our family and hearts expanded with Aidan’s arrival. We are blessed. https://t.co/QKUMV3ls4N",0,2016-06-19 21:57:48,FALSE,"744650416944779264","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",2027,TRUE
"291","Shirley was 5 years old when women won the right to vote. Today, she's rooting for the first woman president. https://t.co/azwiTfH9th",4521,2016-06-19 23:28:40,FALSE,"744673284059439104","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",1497,FALSE
"292","You'll want to read the story behind this photo. https://t.co/Qg7hNkJQgN https://t.co/e7yO9jLF7P",2821,2016-06-20 00:55:15,FALSE,"744695069777760256","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",801,FALSE
"293","Gay rights are human rights and human rights are gay rights. Being LGBT does not make you less human.
https://t.co/JkWZto9fz9",11593,2016-06-20 02:10:40,FALSE,"744714049779171328","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HillaryClinton",4581,FALSE
"294","Happy first day of summer. https://t.co/yfuIRFr6mG",6791,2016-06-20 12:55:20,FALSE,"744876285730627584","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",1747,FALSE
"295","RT @mpshapiro: Bottom line from @MoodysAnalytics : @realDonaldTrump 's economic plans would cause a ""lengthy recession."" https://t.co/jFWnV…",0,2016-06-20 14:36:07,FALSE,"744901649878093824","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",607,TRUE
"296","A behind-the-scenes look at a historic night. https://t.co/LXO5OmgkyL https://t.co/w06yCUfbpz",3639,2016-06-20 15:07:38,FALSE,"744909578907885568","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",860,FALSE
"297","We owe families of gun violence victims more than prayers.

Tell your senators to act on gun violence prevention: https://t.co/v0defjTptE",3821,2016-06-20 19:56:27,FALSE,"744982262987493376","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",1584,FALSE
"298","This is just common sense. It's time for Congress to act. https://t.co/SsJuC4D7Pm",8424,2016-06-20 20:19:24,FALSE,"744988038493769728","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",2747,FALSE
"299","Tonight, the Senate will vote on commonsense measures to prevent gun violence. Tell your senators you support them: https://t.co/ukrcuor0YJ",3533,2016-06-20 20:44:11,FALSE,"744994276413628416","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",1402,FALSE
"300","You inspire me too, @ChrisMurphyCT. Let's all demand action on gun violence prevention: https://t.co/yafqJygzVf https://t.co/1Eh4uVmtmB",4041,2016-06-20 21:01:56,FALSE,"744998743460569089","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",1267,FALSE
"301","Our prayers are not enough to prevent gun violence.

Tell your senators to vote to expand background checks tonight: https://t.co/NLNnxCplEf",4018,2016-06-20 21:19:05,FALSE,"745003058053058561","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",1582,FALSE
"302","America has always been a nation of immigrants and refugees. On #WorldRefugeeDay, let's reaffirm our commitment to welcoming them. -H",5759,2016-06-20 21:28:32,FALSE,"745005438991728640","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",2068,FALSE
"303","An overwhelming majority of Americans (and gun owners) support steps to reduce gun violence.

RT if you're one of them. #DisarmHate",19658,2016-06-21 00:26:27,FALSE,"745050210372575234","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",21468,FALSE
"304","Enough. -H https://t.co/3herO6i1Pr",13785,2016-06-21 00:42:30,FALSE,"745054252171726848","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",6803,FALSE
"305","It’s time to demand more than thoughts and prayers from our elected officials. https://t.co/LGl3QkhGAI #DisarmHate https://t.co/ehqCXheGqP",7760,2016-06-21 01:19:51,FALSE,"745063650193457152","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",3764,FALSE
"306",".@JoeBiden is right—Donald Trump’s worldview doesn't reflect our values, and it’s not who we are. https://t.co/k6F440uf8t",5423,2016-06-21 02:43:25,FALSE,"745084680865726465","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",1822,FALSE
"307","Trump's gotten rich driving companies into the ground. What will he do to the U.S. economy?

Oh wait—we know:
https://t.co/MOPrGekYtZ",7321,2016-06-21 12:58:19,FALSE,"745239426872205312","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HillaryClinton",4697,FALSE
"308","""Trump's economic proposals could produce a prolonged recession...and reduce employment by 3.5 million jobs."" —@WSJ https://t.co/MOPrGeCzSz",3930,2016-06-21 14:02:51,FALSE,"745255665237655553","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",2590,FALSE
"309","What is Trump spending his meager campaign resources on? Why, himself, of course. https://t.co/6LsNwf4gTL",4391,2016-06-21 15:05:16,FALSE,"745271373363290113","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",2757,FALSE
"310","RT @POTUS: Gun violence requires more than moments of silence. It requires action. In failing that test, the Senate failed the American peo…",0,2016-06-21 15:16:37,FALSE,"745274230728720384","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",62825,TRUE
"311","Donald Trump's tax plan would add $30 trillion to the national debt over 20 years. That's ""trillion""—with a ""t."" https://t.co/o79WRixL9A",4288,2016-06-21 15:51:10,FALSE,"745282924308750336","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",2219,FALSE
"312","Our president should fight for families—not just themselves.

Hillary speaks on the economy, live from Ohio: https://t.co/YfLN8kdRvG",1850,2016-06-21 16:10:32,FALSE,"745287797372760065","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",634,FALSE
"313","""If you’re running for president, you should say what you want to do, how you’re going to pay for it, and how you’ll get it done."" —Hillary",3588,2016-06-21 16:20:12,FALSE,"745290229200850944","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",1381,FALSE
"314","“I’ll admit—it's a little wonky, but...I sweat the specifics because they matter.” https://t.co/JY5wpA23Bv https://t.co/FocZqOVLia",1965,2016-06-21 16:23:39,FALSE,"745291097488900096","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",754,FALSE
"315",".@elizabethforma and @MittRomney agree: Trump would put us into a deep recession. https://t.co/66kTxlywHU https://t.co/W2VMrpoSWH",2291,2016-06-21 16:24:54,FALSE,"745291412904771584","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",951,FALSE
"316",".@TheEconomist declared Donald Trump one of the 10 biggest threats to the global economy. https://t.co/66kTxlywHU https://t.co/He9Xl3zsRO",3893,2016-06-21 16:26:47,FALSE,"745291887448363008","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",2773,FALSE
"317","Donald Trump is proud of his recklessness—that’s his business. But when he’s running for president, it’s ours.",3346,2016-06-21 16:28:17,FALSE,"745292264835014656","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",1494,FALSE
"318","""Donald Trump actually stood on a debate stage in November and said that wages are too high in this country."" —Hillary",3408,2016-06-21 16:29:50,FALSE,"745292654695583744","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",1520,FALSE
"319","""He says women will start making equal pay as soon as they do as good a job as men—as if we aren’t already."" —Hillary on @realDonaldTrump",4607,2016-06-21 16:31:01,FALSE,"745292954626048000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",2195,FALSE
"320","“The full faith and credit of the United States is not something we can just gamble away.” —Hillary on Trump's reckless economic plan",3167,2016-06-21 16:32:34,FALSE,"745293342741782528","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",1027,FALSE
"321","""President Trump"" would undo so much of the progress we’ve made over the past 8 years under President Obama.

We can't let that happen.",4572,2016-06-21 16:34:45,FALSE,"745293890798903298","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",1467,FALSE
"322","""He’s giving more away to the 120,000 richest...families than he would to 120 million hardworking people."" —Hillary on Trump's tax plan",2986,2016-06-21 16:37:25,FALSE,"745294563057737729","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",1129,FALSE
"323","“The last time we opted for Trump-style isolationism, it made the Great Depression longer and more painful.” —Hillary",2873,2016-06-21 16:40:59,FALSE,"745295461209235456","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",1034,FALSE
"324","Trump has written a lot of books about business—but they all seem to end at Chapter 11.",31655,2016-06-21 16:46:11,FALSE,"745296770637438976","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",16614,FALSE
"325","""The same people [Trump's] trying to get to vote for him now are people he’s been exploiting for years” —Hillary: https://t.co/dJYqAjRoC8",2340,2016-06-21 16:50:56,FALSE,"745297966412480512","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",1072,FALSE
"326",".@realDonaldTrump, only someone who’s never actually faced the consequences of his mistakes would brag, “I play with bankruptcy.”",4542,2016-06-21 16:52:03,FALSE,"745298244192862209","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",1806,FALSE
"327","""Imagine him being in charge when your jobs and savings are at stake.  Is this who you want leading us in an emergency?” —Hillary on Trump",3524,2016-06-21 16:54:34,FALSE,"745298879059529728","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",1276,FALSE
"328","In America, we don’t begrudge people being successful – but we know they shouldn’t do it by destroying other people. https://t.co/lQ1IzXFZrV",5600,2016-06-21 16:55:50,FALSE,"745299197600145408","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",2123,FALSE
"329","We need to build an economy that ensures everyone gets an equal shot and no one is left behind. Join us: https://t.co/zjlNqBaiHP",2657,2016-06-21 16:58:07,FALSE,"745299771175362560","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",995,FALSE
"330",".@realDonaldTrump has written a lot of books about business, but they all seem to end at Chapter 11.
https://t.co/LU8aCjFm2J",9955,2016-06-21 19:28:18,FALSE,"745337568615555073","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HillaryClinton",4609,FALSE
"331","Trump's plan would cut more taxes for the 120,000 richest families than it would for 120 million working Americans.
https://t.co/wiIOTQmj6r",3862,2016-06-21 21:04:14,FALSE,"745361708189782016","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HillaryClinton",1978,FALSE
"332","RT @OhioPoliticsNow: .@HillaryClinton
uses @realDonaldTrump's words against him in Columbus speech. https://t.co/HtkIwO2hID https://t.co/La…",0,2016-06-21 22:08:42,FALSE,"745377932189831170","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",646,TRUE
"333","“A proven leader who shares our values."" —@AFLCIO

Why labor unions across industries are backing Hillary: https://t.co/y07F7uvqv3",2673,2016-06-21 23:01:50,FALSE,"745391304683593732","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",1081,FALSE
"334","Donald Trump has no actual plan to create jobs. https://t.co/pbSjmQN0k3",3051,2016-06-22 00:16:01,FALSE,"745409973232906240","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HillaryClinton",1378,FALSE
"335","Trump says, “I love playing with debt.” Someone should tell him our economy isn’t a game. https://t.co/CoTyTjMvS6",4905,2016-06-22 01:02:13,FALSE,"745421602565820416","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",2009,FALSE
"336","Hillary took Donald Trump's reckless economic policy to task in Columbus today.

It's worth watching: https://t.co/YfLN8kdRvG",2708,2016-06-22 02:01:11,FALSE,"745436441250041856","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",993,FALSE
"337","""Trump's economic plans would destroy the U.S. economy."" —@TheAtlantic
https://t.co/mT42WLYl1H",5068,2016-06-22 03:04:15,FALSE,"745452309698613248","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HillaryClinton",2842,FALSE
"338","FACT: No major company has filed for Chapter 11 more often in the last 30 years than @realDonaldTrump's casinos. https://t.co/t4n55HQuII",14638,2016-06-22 12:03:45,FALSE,"745588079600218112","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",6875,FALSE
"339","This is what real leadership looks like. https://t.co/4Nh6QpqSxL",7769,2016-06-22 16:01:17,FALSE,"745647857345101824","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",3686,FALSE
"340","RT @HFA: Live on Facebook: Join @HFA's @MarlonDMarshall &amp; @JessLivMo to discuss how you can get involved with the campaign  https://t.co/Z…",0,2016-06-22 17:50:36,FALSE,"745675370096136193","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",219,TRUE
"341","Live now from North Carolina: Hillary’s plan to make the economy work for everyone. Watch here. https://t.co/byKmrx9XZy",1391,2016-06-22 18:27:33,FALSE,"745684668696117248","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",475,FALSE
"342","""As we Methodists like to say: do all the good you can for all the people you can in all the ways you can."" —Hillary",4209,2016-06-22 18:31:11,FALSE,"745685581028536320","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",1483,FALSE
"343","Too many corporations seem to have forgotten: It’s wrong to take taxpayer dollars with one hand and give out pink slips with the other.",3222,2016-06-22 18:36:36,FALSE,"745686946396127232","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",971,FALSE
"344","Every American willing to work hard should be able to find a job that pays enough to support a family.",2768,2016-06-22 18:43:37,FALSE,"745688712135254017","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",849,FALSE
"345","“The heart of my plan will be the biggest investment in American infrastructure in decades.” —Hillary https://t.co/R6Tw2HzMhm",6731,2016-06-22 18:44:39,FALSE,"745688969023791104","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",2326,FALSE
"346","We’re going to invest $20 billion specifically to create jobs for young people, especially in communities of color. https://t.co/86wMnjfxhs",2001,2016-06-22 18:50:56,FALSE,"745690551433965568","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",683,FALSE
"347","Every child should have a path to success:
Pre-K: https://t.co/LI6Zh7Db2N
School: https://t.co/KWTLAEJ3tz
College: https://t.co/A4pWb3fOf4",1626,2016-06-22 18:54:15,FALSE,"745691387912392705","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",588,FALSE
"348","We should support our teachers, not scapegoat them. https://t.co/PlnHNleoQN",4886,2016-06-22 18:57:45,FALSE,"745692268896595970","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",1823,FALSE
"349","""I will make it a national priority for more companies to share profits with employees. On top of, not instead of, good wages."" —Hillary",3293,2016-06-22 19:01:12,FALSE,"745693134131179520","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",1050,FALSE
"350","We’ll make companies that ship jobs overseas give back tax breaks they received here at home.",2187,2016-06-22 19:03:24,FALSE,"745693690887307264","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",624,FALSE
"351","Families shouldn’t have to spend more than 10% of their income on child care. https://t.co/EYR8iWoYfb",5022,2016-06-22 19:05:39,FALSE,"745694255767822336","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",1548,FALSE
"352","“Progress is possible … I know Republicans and Democrats can work together, because I’ve done it.” —Hillary https://t.co/a21aYF7NUj",2498,2016-06-22 19:07:27,FALSE,"745694706798043137","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",889,FALSE
"353",".@realDonaldTrump’s tax cuts for millionaires &amp; billionaires would add more than $30 trillion to our national debt. https://t.co/cOA3YulFef",3038,2016-06-22 19:10:22,FALSE,"745695441753358336","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",1541,FALSE
"354","We can’t let Trump bankrupt America the way he did his casinos.

We need a new chapter in the American Dream – and it can’t be Chapter 11.",5134,2016-06-22 19:12:13,FALSE,"745695909103702016","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",1831,FALSE
"355","Instead of pitting people against each other, we need to enlist everyone in building our country together.",4454,2016-06-22 19:14:37,FALSE,"745696513314127872","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",1393,FALSE
"356","RT @HFA: Campaign Manager Robby Mook is taking over Hillary's Instagram account today! Follow along: https://t.co/iZyxAfyeSW
https://t.co/0…",0,2016-06-22 20:55:43,FALSE,"745721953709862912","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",468,TRUE
"357","No company in America should be able to pay women less for the work they do. https://t.co/2xsOoheJlp",8814,2016-06-22 21:13:00,FALSE,"745726305971372032","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",3060,FALSE
"358","RT @rosenbergerlm: Let's celebrate Jo Cox's birthday by carrying on her work and her values.  She'll live on through it.  #MoreInCommon",0,2016-06-22 21:46:11,FALSE,"745734656734138368","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",388,TRUE
"359","RT @jmurray20: 72 yrs ago today, FDR signs the #GIBill, creating opportunity for millions of #veterans, and America too. Let's continue its…",0,2016-06-22 22:40:02,FALSE,"745748208312324096","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",473,TRUE
"360","House Republicans may have cut the cameras, but they can't cut off our voices. We have to act on gun violence. -H https://t.co/lAj28YZDLY",12709,2016-06-22 22:54:31,FALSE,"745751853116325888","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",5692,FALSE
"361","You*

*offer not valid for Muslims, women, Latinos, African Americans, LGBT Americans, middle-class families ... https://t.co/FTFYAyUFfp",48225,2016-06-22 23:50:00,FALSE,"745765814557638656","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",29271,FALSE
